ID,Tweet,Label
4359,"Ram Mandir is aastha ka prashn, Triple Talaq and Polygamy, vaasna ka prashn, Choose.",NO
6374,modern family' appears at 9 p.m. just as prophesied in 'tv guide',YES
4188,"Triple Talaq khatm hone se mahilao nyay mila, Ram rahim se ..... ... .. sorry sabhi leaders ki battery ek sath khatam..",NO
3487,Ha Yaar gujjus sirf kathiyawaadi log nhi hai ye baat Bollywood aur T.v serialwaale samaj le to acha,NO
11617,"report: adjectives 'tony,' 'snarky' used only by media",YES
7172,child getting pretty cozy with stranger's leg,YES
11298,"could've been me,' grumbles merrick garland watching gorsuch hearings at bar with fellow highway maintenance workers",YES
7454,taylor swift enters alternate universe to date body-building george harrison,YES
10037,clinton clinton,YES
6991,mercy hospital turns away uninsured patient,YES
5171,@NarangRohan thank u mujhe to pata hi nai tha #sarcasm,NO
4401,Alka ji ise kehte hai politics bhi aur palti bhi...,NO
5756,song crafted in the deepest pit of hell wins big at grammys,YES
10959,bra training complete,YES
7633,al franken tearfully announces intention to step down from role as harasser of women,YES
1672,Tu laga reh bhai ...Kaamyab nahi hoga its a promise. Politics ka pehla niyan hai use hona nahi hai use karna hai,NO
5714,frustrated russian officials struggling to get any policies through dysfunctional trump administration,YES
567,@DrKumarVishwas hinduon ki haalat pe bahut badhiya observation.. bahut jaichand(secular) bhare hain jo musalmaano ki chaat te hain. #sarcasm,YES
8136,man on vacation suddenly realizes no one feeding his hostages,YES
2031,"Rajat Ji raja ram mohan Roy ne sati pratha band Karai thi, to triple talaq band Hone me kya takleef hai",NO
451,"Dhoop nikal aayi mitron, aao cricket khelen #MumbaiRainspic.twitter.com/40LwrqUtOZ",NO
1221,Triple talaq khatam hona sa kiski zindagi kharab ho gai...,NO
7038,new visa talking credit card urges buyers to go for it,YES
8307,authorities confirm north korea now has missile capable of hitting sam waterston's house,YES
11989,teen anxious for cigarette addiction to kick in,YES
11565,missing white girl drives missing black girl from headlines,YES
9505,king of queens creator thinks everyone's ripping him off,YES
7823,u.s. funneling arms to dissident angel group in effort to topple god,YES
2440,Pata nahi ye log politics ki kgtaab ka kaun sa chapter padh kar aaye hai jo insaniyat bhula baithe hai.,NO
3506,#TripleTalaq Aur mujh jaise ko gond wala glass pasand nahi islye todne se phle das baar sonchunga..warna gond jisse hala kahte he lgana hoga,NO
7051,iowa board of tourism launches 'des moines is des perate' campaign,YES
7561,cdc attempts to put ebola outbreak in perspective by releasing list of worse ways to die,YES
1027,Hampshire Cricket ka bary mai koi kuch batyega mujhy raat ko match mai kya hova tha..??,NO
11867,public calls for formation of some sort of federal administration to manage emergencies,YES
12931,surinamese man struggling to write the great surinamese novel,YES
10871,uber offering discounted wages for election day,YES
12646,god gets celtic cross tattooed on back,YES
9562,woman drawn to shampoo with most gruesome description of hair,YES
4719,Gumnaam hain watan par mar-mitne wale Desh-drohi Naare lagakar mashoor hue ja rahe hain  #Irony,YES
11816,only two golden tickets remain,YES
12671,lucrative new oil extraction method involves drilling directly into gas stations,YES
7371,is area man going to finish those fries?,YES
12813,"snl audience moved to tears by soulful, end-of-episode piano music",YES
9875,"exxonmobil, chevron locked in bidding war to acquire lucrative pennsylvania senator",YES
1694,bhai hasa mat..srk ki yaad aajayegi. Srk ne bhi aisa hi kiya. Salman ne bhi 2005 pe yehi kiya. Kash tujhe bollywood movie ki knwldge hote,NO
13418,"according to nutritional information, local man just had YES6 servings of fritos",YES
4203,@manee_shaikh achi cricket janoni hai jiski koi tweet nahi ai abhi tak,NO
2192,Aap toh aise bol rahe hai jaise ki aap cricket ke ustaad ho budha hua toh kya hua jaan abhi bhi sabse zayda hai,NO
8357,last remaining novelist dies in captivity,YES
2638,Saram hinduo ko aani chahiye bollywood ke bhi kuch log h ..sonaam kapoor jaisi muslim dalal bhi ...jinki hindu movie dekhne jate h,NO
5754,cat likes it doggy style,YES
12450,new 'game of thrones' trailer reveals final season will be cobbled together from old footage,YES
10649,nothing going right for area surgeon today,YES
13476,nation's sexual degenerates impatient for gay marriage slippery slope to kick in,YES
5874,single document engulfed in coworker's 5NO-page printout,YES
9137,white house security officials relieved ivanka trump's computer just cardboard box with mirror on it,YES
5873,man nostalgic for simpler era of 2NO hours ago,YES
1559,"Leepa poti ka parda fas ,ab triple talaq aur halala band ....",NO
1542,@iHrithik with fans on the sets of Kabhi Khushi Kabhie gham in London  #HrithikRoshan #ThrowBack #bollywood pic.twitter.com/GeTAD4mM96,NO
10606,abc cancels acting with the stars,YES
12769,money continues to pour in to some undesignated far-off point somewhere,YES
2789,Jab tak in netao ke bete shahid nhi hote .ye log kyu nhi apne beto ko bhi army ya dusre jawano me bhejte? Politics me bhejte hai kyu?,NO
1545,aap bhi sabhi cricket fens ko naraj kar dete ho ek esi pari khalo ki sare desh yad rekhe,NO
533,10 degree nahi open ho raha hai mujhe sports cricket jaise sky sports dekhna hai to kya karna padega ya fir cline 10 degree ki,NO
2823,Haala Laala Josh k SAR pae Haala Laala Cricket ki Garmi  Haala Laala Zor ki jhaphy Haala Laala Ghoomti Googli Haala Laala,NO
2304,PaKistanTeam & SaBiq Cricketer BHi Taqreeb Ki Ronaq Barrhaenge. Karachi Main Cricket K Ek Deewane Ne Apni Car Hashim Amla K NaaM Kar Di,NO
13396,man's ear violently contorted in earphone's vice grip,YES
8547,maze with cheese in center enters human trials following decades of testing on mice,YES
10016,report: it would probably be nice having friends,YES
4050,Abe o chhoro ke khandaan politics hi karoge ki janta ki jaan v bachaoge ..,NO
4370,"Jish din mujhe ek bhi leadership me jagah mil gayi na ma kasam in saare harami politics leadaro ki waat laga dunga or,",NO
3485,Mane padhe likhe nahi the ka chacha?  Cricket matchwa me bhi photo khichane k liye etne bada cheque dete hai wo bhi farzi bol doge kya?,NO
8198,historical archives: popular hymns heard sung of late.,YES
4935,Kal Ho Naa Ho (2003) #Bollywood pic.twitter.com/C9RaPDUbad,NO
6597,god admits heaven was way cooler in the '7NOs,YES
341,Kudakudhinge dhuvasthamee?  #Maldives #Politics,NO
12958,local dad gets this show on the road,YES
566,Indian Army mein already sabhi jati aur dharm ke log hai. Isse quota politics se barbad mat karo. Aaj hum zinda hai Indian Army ki wajah se,NO
7868,god admits there was probably a better way of giving humans taste of heavenly bliss than opioids,YES
13138,heirloom plasticware lovingly handed down to next hundred thousand generations,YES
2070,Is tarh ki cheezon ko bhi log Politics me istemaaal krte hein....Yeh to HITLER ko bhi us ki walida krti hogi....,NO
4524,aaj aankhe chura k bhag rahe ho kal ye hate politics tumhare ghar me v aag laga sakta he. Mind it.. bye bye,NO
875,kiya ghazab kartey ho ji?  pyaar se darr te ho ji? darr ke tum aur haseen lagte ho jee... #classic #bollywood #ahmxd,NO
755,Hayeeeee nahi nahi yah Tu hum sub ki jaan tha bul k cricket ki jaan tha this man is not (Pagal),NO
9767,demoralized jeb bush succumbs to new hampshire heroin epidemic,YES
826,Urmila..Urmila..oh Urmila.. Aisa Jadoo kya kiya ki ek #Rangeela aayegi kabhi na dobara #22YearsOfRangeela #Bollywood #UrmilaMatondkarpic.twitter.com/Qn8U8Nj6i5,NO
11205,vengeance-minded glacier just biding time until next ice age,YES
262,Payal ghosh today  @TOICitiesNews @Bangloretimes@patelki Punjabishaadi #actress #Bollywood pic.twitter.com/ec0ErtxDKv,NO
4211,Waapis aa jaa Bhai cricket par,NO
11610,beaver can't wait to get started on dam,YES
782,"Bhaijaan mahesh hi kyu , pura ka pura bollywood khali baitha hai yaar, sab flop hai , kaam dhund rahe hai , jise chahe le lo yaar",NO
6348,man brings lunch from home to cut down on small joys,YES
1452,koi bhi sim le lo agr aap ache cricket player nahi hai to call to drops hue ge he,NO
10866,"i don't fit into any of corporate america's little boxes,' says single, YES8-to-36-year-old hispanic female with brand loyalty to tom's, chobani",YES
5777,report: publicly humiliating unpopular student still leading cause of telekinetic violence in u.s. high schools,YES
368,Kamaal Hai yaar yaha log minority appeasement politics se pareshan Hai aur inhe Ulta hi dikhta Hai.,NO
12625,friend asks if there any openings at job he constantly mocks,YES
7164,study: owning a boat not worth it,YES
11780,sean hannity: 'i will be dispelling any and all factual claims about me during my show',YES
7714,rest of kickline out sick,YES
3510,"Bhai yeh toh kal apni behn ko talaq dene wala thha, aur aj supreme court ne triple talaq ka triple mazaq banake rakh diya, mirchi lagi bhai",NO
4602,@virendersehwag ye cricket ka khel hai prediction yahan fail hai kyuki baba abhi jail mai hai...,NO
738,Cricket News: South Africa K 5 Khilari Aa Rahe Hain. Aaj Wo Din Aa Gaya Hai Jis Ka Sub Intazaar Kar Rahe The. Najam Setthi,NO
2672,Cricket News: Najam Setthi Ka Shukar Guzar Hoon. Najam Setthi Ka Ek Baar Phir Yaad Rakhne Per Shukriya Ada Karta Hoon. Shahid Afridi,NO
1448,Triple talaq ho chuka Hain,NO
13414,word 'presumptive' prepares for another 4-year hibernation,YES
12032,magic-markered initials fail to deter breakroom rice-cake thief,YES
3610,3 talak to khtam ho Gaya Ab Ek cricket team bnane walo par bhi Kuch ho to Maja aa jaye,NO
11607,philadelphia museum of art erects statue of overweight tourist posing next to rocky statue,YES
7146,"25-year-old moving into comfortable, rent-free arrangement in parents' home worried he's hit rock bottom",YES
10500,tim cook torn limb from limb by mob of moms demanding to know whether itunes gift cards still active,YES
9894,hypochondriac convinced patient has cancer,YES
3143,"Punjab se log aakar Haryana me dange kar rhe. Don't tell me politics is not involved. Pyaas kisko nahi lagti, satta kisko nahi chahiye hoti.",NO
13032,"j.f.k. high cougars to go, fight, win",YES
13605,"""Wah, aaj tumhari logic ne sabhi algorithms ko outsmart kar diya.""",YES
2119,Airport aur Malls ke Urinals ke paas se guzro...aur uska flush bollywood ke kisi gaane ke jharne jaisa start ho jaata hai...,NO
1941,Triple talaq aur HALALA ki chauthi aulad Bhadwe suar ki aulad.teri gaand me laathi daal ke bhi tere se kuch bhi qabool karwaya ja sakta hai.,NO
1180,Wah ji wah Dharm ji aap jaisa Bollywood me na koi tha na koi hai aur na hi koi aaye ga. Tusi great ho Dharm ji @aapkadharam,NO
7705,men's wearhouse introduces clip-on trousers for guys who never learned how to put on pants,YES
825,"Kuchh log khudse kuchh nahi krte but suggestion to aise dete hain jaise wahi akalmand ho chahe wo media ho, koi politics ho ya phir suwar...",NO
4412,Waqt Aa Gaya Hai K West Indies Cricket Team Pakistan Aaye. West Indien Board K Sadar Ne Yaqeen Dilaya Hai K Doura Hoga. Najam Setthi,NO
9659,man constantly blaming his problems on fact that he's on fire,YES
10387,israeli soldiers open fire on palestinians carrying potentially dangerous injured friends,YES
8940,report: scientists still decades away from deciphering wireless bill,YES
6947,audiobook narrator really going for broke with cajun accent,YES
11098,son attempts to cultivate parents' interest in better movies,YES
1014,Sir @ShashiTharoor Sunanda ko #TripleTalaq hi de dete... Maaraa kyun?   Aisa mai nahi laug kehte hai...,NO
1088,#TripleTalaq  musalmano ke liye rule kyun hai abhi tak batao ki koi bhi mudda hindu ke liye uthha hai koi bhi mudda batao,NO
535,Even cuter as a kid. Who is she?  Hint: kabhi pay check milte waqt tumhari aankhon me aansu aae hain? #bollywood #throwbackthursday #tbtpic.twitter.com/ilQp4YCpuY,NO
10756,ice agent trying to think of fun name for jail cell before locking up immigrant child,YES
3903,Triple talaq ka baat kerne wale yeh kah rahe the ki Mahila ke samman ki baat hai Aur Jo yeh ker rahe kiya is se bi mahila samman ho raha h,NO
1220,"Politics os game ka naam hai jis mainn saray Players aik saath ho ker participate krainn,aur koyi kisi ka dushman na ho.",NO
10690,astronomers predict giant asteroid will hit nation's theaters this summer,YES
1673,"Aap field mai kafi active ho or achi speed se aage badh rhe ho, par politics ke liye jis ghar mai paida hue ho usi ko mat bhulo.",NO
9023,sitting inside cardboard box the safest 6-year-old will feel for remainder of life,YES
3800,Yaar tu politics logo ke lie join Kia Ya modi ke lie ye Bata De tujhe Teri maa ki kasam,NO
2282,"@ikaveri Garib aajkal dal roti bhi nahi kha sakta, haan mobile phone zaroor rakh sakta hai #irony",YES
5130,Nai Line Mar Rai Thi Bai. Sarcasm Tha. RT @AyelaNajeeb @SkyisNeela Haan jee. App jaisa koi zindagi mein aaye tou baat bunn jaaye. #sarcasm,NO
5410,"audio experts confirm whiny, irritating noises in secret recording devin nunes",YES
4517,bas na bhai Kya baat karte ho hakla is king of bollywood aap bhi choti baat karte ho achha nhi lagta bhai,NO
2217,Ha Chutya jo hai saale..bollywood ka Koi bhi topic Ho ye hakle srk Aur apne national bhai ke chutiya fans shuru Ho jate hai.. Senseless fans,NO
10944,bus-stop ad has more legal protections than average citizen,YES
1185,"Dubai: #ICC ODI Ranking Jari,Junobi Africa Pehlay, Australia Dosray,#Bharat Teesray Aur #Pakistan Chattay Number Per Aa Gaya. #Cricket",NO
5786,bleary-eyed cosmopolitan staffer cranks out YESNO billionth way to bring out the animal in your man,YES
759,Ye khauf mujhe acha laga!  #RohitSharma #MikeHussey #Australia #Cricket #India #IndvAuspic.twitter.com/rORX5yR3dS,NO
4609,"""Loug kahen gey aik pagal aya tha,cricket khailta tha"" hayeee that line tho",NO
3260,SC ki soochna ke anusar Triple Talaq pe kanoon banayiye.,NO
6177,evangelical haggard claims he was molested by republican congressman,YES
5945,serial killer annoyed by young murderers with no appreciation for albert fish,YES
